ADM1_EN,ntl,year,day_of_year,filename,date
Autonomous Republic of Crimea,25677.97912,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Cherkaska,58982.42521,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Dnipropetrovska,51043.30399,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Donetska,39736.19358,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Kharkivska,60145.17747,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Khersonska,20521.19184,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Kirovohradska,53409.94108,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Kyivska,59735.07274,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Luhanska,56661.53504,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Mykolaivska,30662.23019,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Odeska,16386.5781,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Poltavska,57734.66676,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Sevastopol,8314.585752,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Vinnytska,64169.6875,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Zaporizka,22227.42595,2018,335,VNP46A3.A2018335.h21v04.001.2021126172923.h5,01/12/2018
Luhanska,59750.79876,2018,335,VNP46A3.A2018335.h22v04.001.2021126173556.h5,01/12/2018
Khmelnytska,51191.05981,2019,1,VNP46A3.A2019001.h20v03.001.2021124234753.h5,01/01/2019
Kyivska,53182.97115,2019,1,VNP46A3.A2019001.h20v03.001.2021124234753.h5,01/01/2019
Lvivska,30531.33484,2019,1,VNP46A3.A2019001.h20v03.001.2021124234753.h5,01/01/2019
Rivnenska,44031.97949,2019,1,VNP46A3.A2019001.h20v03.001.2021124234753.h5,01/01/2019
Ternopilska,42019.25348,2019,1,VNP46A3.A2019001.h20v03.001.2021124234753.h5,01/01/2019
Volynska,36360.45995,2019,1,VNP46A3.A2019001.h20v03.001.2021124234753.h5,01/01/2019
Zhytomyrska,50180.37315,2019,1,VNP46A3.A2019001.h20v03.001.2021124234753.h5,01/01/2019
Cherkaska,64908.23653,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Chernivetska,31725.9034,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Ivano-Frankivska,43818.00754,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Khmelnytska,45740.92554,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Kirovohradska,65340.67828,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Kyivska,62348.33827,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Lvivska,46259.56023,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Odeska,32871.87403,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Ternopilska,55967.65531,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Vinnytska,56460.59048,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Zakarpatska,37750.75983,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Zhytomyrska,57011.79905,2019,1,VNP46A3.A2019001.h20v04.001.2021124234807.h5,01/01/2019
Cherkaska,65517.66728,2019,1,VNP46A3.A2019001.h21v03.001.2021124234851.h5,01/01/2019
Chernihivska,62671.66585,2019,1,VNP46A3.A2019001.h21v03.001.2021124234851.h5,01/01/2019
Kharkivska,65011.21939,2019,1,VNP46A3.A2019001.h21v03.001.2021124234851.h5,01/01/2019
Kyiv,51896.75632,2019,1,VNP46A3.A2019001.h21v03.001.2021124234851.h5,01/01/2019
Kyivska,59369.69542,2019,1,VNP46A3.A2019001.h21v03.001.2021124234851.h5,01/01/2019
Luhanska,65439.74564,2019,1,VNP46A3.A2019001.h21v03.001.2021124234851.h5,01/01/2019
Poltavska,65472.21409,2019,1,VNP46A3.A2019001.h21v03.001.2021124234851.h5,01/01/2019
Sumska,64737.86073,2019,1,VNP46A3.A2019001.h21v03.001.2021124234851.h5,01/01/2019
Autonomous Republic of Crimea,2563.340399,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Cherkaska,63115.13373,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Dnipropetrovska,60851.68876,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Donetska,56065.13534,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Kharkivska,64899.35891,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Khersonska,21453.54498,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Kirovohradska,64871.33152,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Kyivska,64724.88555,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Luhanska,63023.7849,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Mykolaivska,51898.04775,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Odeska,30057.79404,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Poltavska,64351.07935,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Sevastopol,224.4248021,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Vinnytska,65535,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Zaporizka,39889.07728,2019,1,VNP46A3.A2019001.h21v04.001.2021124234853.h5,01/01/2019
Luhanska,64725.21183,2019,1,VNP46A3.A2019001.h22v04.001.2021125035110.h5,01/01/2019
Khmelnytska,4781.359898,2019,32,VNP46A3.A2019032.h20v03.001.2021125034734.h5,01/02/2019
Kyivska,37219.86116,2019,32,VNP46A3.A2019032.h20v03.001.2021125034734.h5,01/02/2019
Lvivska,10019.64937,2019,32,VNP46A3.A2019032.h20v03.001.2021125034734.h5,01/02/2019
Rivnenska,2968.302767,2019,32,VNP46A3.A2019032.h20v03.001.2021125034734.h5,01/02/2019
Ternopilska,5631.240097,2019,32,VNP46A3.A2019032.h20v03.001.2021125034734.h5,01/02/2019
Volynska,7699.612889,2019,32,VNP46A3.A2019032.h20v03.001.2021125034734.h5,01/02/2019
Zhytomyrska,18725.09122,2019,32,VNP46A3.A2019032.h20v03.001.2021125034734.h5,01/02/2019
Cherkaska,44179.24959,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Chernivetska,25273.43977,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Ivano-Frankivska,23502.77122,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Khmelnytska,15225.7317,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Kirovohradska,243.46553,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Kyivska,50616.90244,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Lvivska,18858.2615,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Odeska,2348.877354,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Ternopilska,37919.96393,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Vinnytska,12643.78419,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Zakarpatska,24570.20518,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Zhytomyrska,39430.3653,2019,32,VNP46A3.A2019032.h20v04.001.2021125072545.h5,01/02/2019
Cherkaska,65535,2019,32,VNP46A3.A2019032.h21v03.001.2021125034747.h5,01/02/2019
Chernihivska,56111.90022,2019,32,VNP46A3.A2019032.h21v03.001.2021125034747.h5,01/02/2019
Kharkivska,39188.45244,2019,32,VNP46A3.A2019032.h21v03.001.2021125034747.h5,01/02/2019
Kyiv,21010.60539,2019,32,VNP46A3.A2019032.h21v03.001.2021125034747.h5,01/02/2019
Kyivska,37265.25176,2019,32,VNP46A3.A2019032.h21v03.001.2021125034747.h5,01/02/2019
Luhanska,62677.36919,2019,32,VNP46A3.A2019032.h21v03.001.2021125034747.h5,01/02/2019
Poltavska,59160.13382,2019,32,VNP46A3.A2019032.h21v03.001.2021125034747.h5,01/02/2019
Sumska,58091.97171,2019,32,VNP46A3.A2019032.h21v03.001.2021125034747.h5,01/02/2019
Autonomous Republic of Crimea,2176.334506,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Cherkaska,37548.79177,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Dnipropetrovska,1062.317748,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Donetska,13736.37128,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Kharkivska,38320.58069,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Khersonska,12087.42847,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Kirovohradska,7346.187319,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Kyivska,51909.87265,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Luhanska,55280.60983,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Mykolaivska,4075.091107,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Odeska,2252.549235,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Poltavska,27215.38996,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Sevastopol,208.0633245,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Vinnytska,1365.791667,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Zaporizka,10771.96626,2019,32,VNP46A3.A2019032.h21v04.001.2021125072616.h5,01/02/2019
Luhanska,55258.41689,2019,32,VNP46A3.A2019032.h22v04.001.2021125034826.h5,01/02/2019
Khmelnytska,19.67095962,2019,60,VNP46A3.A2019060.h20v03.001.2021125072119.h5,01/03/2019
Kyivska,134.450847,2019,60,VNP46A3.A2019060.h20v03.001.2021125072119.h5,01/03/2019
Lvivska,0.83369912,2019,60,VNP46A3.A2019060.h20v03.001.2021125072119.h5,01/03/2019
Rivnenska,241.941047,2019,60,VNP46A3.A2019060.h20v03.001.2021125072119.h5,01/03/2019
Ternopilska,0.340283112,2019,60,VNP46A3.A2019060.h20v03.001.2021125072119.h5,01/03/2019
Volynska,39.56181169,2019,60,VNP46A3.A2019060.h20v03.001.2021125072119.h5,01/03/2019
Zhytomyrska,35.96197976,2019,60,VNP46A3.A2019060.h20v03.001.2021125072119.h5,01/03/2019
Cherkaska,0.842430604,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Chernivetska,15.9091569,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Ivano-Frankivska,430.0484098,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Khmelnytska,128.8968515,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Kirovohradska,1.157524092,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Kyivska,0.573245794,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Lvivska,464.2211529,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Odeska,998.877448,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Ternopilska,88.24857136,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Vinnytska,1.601479701,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Zakarpatska,1543.935921,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Zhytomyrska,2.057390713,2019,60,VNP46A3.A2019060.h20v04.001.2021125072132.h5,01/03/2019
Cherkaska,0.83020365,2019,60,VNP46A3.A2019060.h21v03.001.2021125072318.h5,01/03/2019
Chernihivska,287.7935662,2019,60,VNP46A3.A2019060.h21v03.001.2021125072318.h5,01/03/2019
Kharkivska,532.3433902,2019,60,VNP46A3.A2019060.h21v03.001.2021125072318.h5,01/03/2019
Kyiv,28.64079122,2019,60,VNP46A3.A2019060.h21v03.001.2021125072318.h5,01/03/2019
Kyivska,79.36086834,2019,60,VNP46A3.A2019060.h21v03.001.2021125072318.h5,01/03/2019
Luhanska,46198.52762,2019,60,VNP46A3.A2019060.h21v03.001.2021125072318.h5,01/03/2019
Poltavska,5.624522969,2019,60,VNP46A3.A2019060.h21v03.001.2021125072318.h5,01/03/2019
Sumska,23.38402623,2019,60,VNP46A3.A2019060.h21v03.001.2021125072318.h5,01/03/2019
Autonomous Republic of Crimea,4251.315215,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Cherkaska,108.4466914,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Dnipropetrovska,70.02393197,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Donetska,91.90102817,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Kharkivska,1534.758312,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Khersonska,2737.919178,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Kirovohradska,170.380793,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Kyivska,3.662463185,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Luhanska,12999.26896,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Mykolaivska,1065.86674,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Odeska,1661.244477,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Poltavska,182.408785,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Sevastopol,26.51451187,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Vinnytska,0.6875,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Zaporizka,1013.946551,2019,60,VNP46A3.A2019060.h21v04.001.2021125072345.h5,01/03/2019
Luhanska,1.035010297,2019,60,VNP46A3.A2019060.h22v04.001.2021125072427.h5,01/03/2019
Khmelnytska,865.8426132,2019,91,VNP46A3.A2019091.h20v03.001.2021125124100.h5,01/04/2019
Kyivska,1060.502106,2019,91,VNP46A3.A2019091.h20v03.001.2021125124100.h5,01/04/2019
Lvivska,53.02586148,2019,91,VNP46A3.A2019091.h20v03.001.2021125124100.h5,01/04/2019
Rivnenska,123.6180681,2019,91,VNP46A3.A2019091.h20v03.001.2021125124100.h5,01/04/2019
Ternopilska,36.63700208,2019,91,VNP46A3.A2019091.h20v03.001.2021125124100.h5,01/04/2019
Volynska,81.66969642,2019,91,VNP46A3.A2019091.h20v03.001.2021125124100.h5,01/04/2019
Zhytomyrska,120.0609414,2019,91,VNP46A3.A2019091.h20v03.001.2021125124100.h5,01/04/2019
Cherkaska,0.683228365,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Chernivetska,32.44146808,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Ivano-Frankivska,174.3388788,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Khmelnytska,1097.449134,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Kirovohradska,0.708302446,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Kyivska,0.90351867,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Lvivska,17.86283135,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Odeska,1510.185313,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Ternopilska,10.41023037,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Vinnytska,3.083258547,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Zakarpatska,169.5908363,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Zhytomyrska,66.07297159,2019,91,VNP46A3.A2019091.h20v04.001.2021125102302.h5,01/04/2019
Cherkaska,10538.66226,2019,91,VNP46A3.A2019091.h21v03.001.2021125103005.h5,01/04/2019
Chernihivska,1974.733678,2019,91,VNP46A3.A2019091.h21v03.001.2021125103005.h5,01/04/2019
Kharkivska,5.172064394,2019,91,VNP46A3.A2019091.h21v03.001.2021125103005.h5,01/04/2019
Kyiv,26.48703457,2019,91,VNP46A3.A2019091.h21v03.001.2021125103005.h5,01/04/2019
Kyivska,1154.542019,2019,91,VNP46A3.A2019091.h21v03.001.2021125103005.h5,01/04/2019
Luhanska,0.70494186,2019,91,VNP46A3.A2019091.h21v03.001.2021125103005.h5,01/04/2019
Poltavska,2226.161863,2019,91,VNP46A3.A2019091.h21v03.001.2021125103005.h5,01/04/2019
Sumska,649.6230484,2019,91,VNP46A3.A2019091.h21v03.001.2021125103005.h5,01/04/2019
Autonomous Republic of Crimea,230.8224647,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Cherkaska,548.2830292,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Dnipropetrovska,35.39775175,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Donetska,20.78054782,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Kharkivska,6.917303913,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Khersonska,2311.57344,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Kirovohradska,3503.073007,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Kyivska,473.8549799,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Luhanska,7.597017187,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Mykolaivska,1295.606551,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Odeska,1599.411771,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Poltavska,767.2281296,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Sevastopol,58.22955145,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Vinnytska,0.25,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Zaporizka,656.7258177,2019,91,VNP46A3.A2019091.h21v04.001.2021125102933.h5,01/04/2019
Luhanska,1.108561342,2019,91,VNP46A3.A2019091.h22v04.001.2021125143357.h5,01/04/2019
Khmelnytska,36282.11943,2019,121,VNP46A3.A2019121.h20v03.001.2021125174207.h5,01/05/2019
Kyivska,5049.938045,2019,121,VNP46A3.A2019121.h20v03.001.2021125174207.h5,01/05/2019
Lvivska,38693.48261,2019,121,VNP46A3.A2019121.h20v03.001.2021125174207.h5,01/05/2019
Rivnenska,18579.25481,2019,121,VNP46A3.A2019121.h20v03.001.2021125174207.h5,01/05/2019
Ternopilska,43630.07188,2019,121,VNP46A3.A2019121.h20v03.001.2021125174207.h5,01/05/2019
Volynska,20748.11559,2019,121,VNP46A3.A2019121.h20v03.001.2021125174207.h5,01/05/2019
Zhytomyrska,53124.23503,2019,121,VNP46A3.A2019121.h20v03.001.2021125174207.h5,01/05/2019
Cherkaska,37628.77968,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Chernivetska,9225.685333,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Ivano-Frankivska,12164.81016,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Khmelnytska,37965.33044,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Kirovohradska,14453.06116,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Kyivska,54566.58745,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Lvivska,51752.80898,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Odeska,7721.296588,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Ternopilska,27959.7638,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Vinnytska,43554.90039,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Zakarpatska,29625.7023,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Zhytomyrska,54998.57602,2019,121,VNP46A3.A2019121.h20v04.001.2021125174215.h5,01/05/2019
Cherkaska,44753.07776,2019,121,VNP46A3.A2019121.h21v03.001.2021125174208.h5,01/05/2019
Chernihivska,48990.72459,2019,121,VNP46A3.A2019121.h21v03.001.2021125174208.h5,01/05/2019
Kharkivska,15828.93665,2019,121,VNP46A3.A2019121.h21v03.001.2021125174208.h5,01/05/2019
Kyiv,0,2019,121,VNP46A3.A2019121.h21v03.001.2021125174208.h5,01/05/2019
Kyivska,2329.487016,2019,121,VNP46A3.A2019121.h21v03.001.2021125174208.h5,01/05/2019
Luhanska,65249.23692,2019,121,VNP46A3.A2019121.h21v03.001.2021125174208.h5,01/05/2019
Poltavska,31355.33779,2019,121,VNP46A3.A2019121.h21v03.001.2021125174208.h5,01/05/2019
Sumska,47571.84252,2019,121,VNP46A3.A2019121.h21v03.001.2021125174208.h5,01/05/2019
Autonomous Republic of Crimea,273.4297535,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Cherkaska,13370.04087,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Dnipropetrovska,9657.929811,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Donetska,98.56835748,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Kharkivska,2100.134584,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Khersonska,2417.310708,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Kirovohradska,4937.187632,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Kyivska,16759.58767,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Luhanska,3738.069814,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Mykolaivska,2074.220358,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Odeska,8811.275509,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Poltavska,12129.99732,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Sevastopol,62.11345646,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Vinnytska,0.125,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Zaporizka,815.7347715,2019,121,VNP46A3.A2019121.h21v04.001.2021125174245.h5,01/05/2019
Luhanska,41202.85113,2019,121,VNP46A3.A2019121.h22v04.001.2021125174238.h5,01/05/2019
Khmelnytska,65535,2019,152,VNP46A3.A2019152.h20v03.001.2021125184632.h5,01/06/2019
Kyivska,65535,2019,152,VNP46A3.A2019152.h20v03.001.2021125184632.h5,01/06/2019
Lvivska,65535,2019,152,VNP46A3.A2019152.h20v03.001.2021125184632.h5,01/06/2019
Rivnenska,65535,2019,152,VNP46A3.A2019152.h20v03.001.2021125184632.h5,01/06/2019
Ternopilska,65535,2019,152,VNP46A3.A2019152.h20v03.001.2021125184632.h5,01/06/2019
Volynska,65535,2019,152,VNP46A3.A2019152.h20v03.001.2021125184632.h5,01/06/2019
Zhytomyrska,65535,2019,152,VNP46A3.A2019152.h20v03.001.2021125184632.h5,01/06/2019
Cherkaska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Chernivetska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Ivano-Frankivska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Khmelnytska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Kirovohradska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Kyivska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Lvivska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Odeska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Ternopilska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Vinnytska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
Zakarpatska,65535,2019,152,VNP46A3.A2019152.h20v04.001.2021125184642.h5,01/06/2019
